user,joined_timestamp,num_auctions_engaged
buyer,2017-06-24 09:31:38,24
buyer,2017-06-24 13:01:34,25
seller,2017-06-27 00:37:18,14
buyer,2017-06-27 01:09:44,23
buyer,2017-06-27 03:08:26,26
seller,2017-06-27 04:13:43,18
buyer,2017-06-27 04:19:31,23
seller,2017-06-27 05:16:52,15
buyer,2017-06-27 08:26:17,22
buyer,2017-06-27 09:43:55,25
seller,2017-06-28 00:03:27,16
buyer,2017-06-28 01:15:43,23
buyer,2017-06-28 01:33:49,27
buyer,2017-06-28 02:49:52,27
buyer,2017-06-28 04:38:09,27
buyer,2017-06-28 06:02:18,18
buyer,2017-06-28 21:26:10,24
buyer,2017-06-28 22:07:04,21
buyer,2017-06-28 23:04:21,23
buyer,2017-06-28 23:34:21,20
buyer,2017-06-29 00:12:20,22
buyer,2017-06-29 02:46:08,22
buyer,2017-06-29 02:59:36,20
seller,2017-06-29 04:22:45,13
seller,2017-06-29 04:35:47,17
seller,2017-06-29 05:25:39,16
buyer,2017-06-29 06:14:18,28
buyer,2017-06-29 07:46:47,23
buyer,2017-06-30 01:13:02,22
buyer,2017-06-30 01:54:34,24
buyer,2017-06-30 01:58:16,23
seller,2017-06-30 02:03:13,15
buyer,2017-06-30 03:17:24,26
buyer,2017-06-30 05:35:02,27
seller,2017-06-30 06:18:58,16
seller,2017-07-01 00:39:39,18
buyer,2017-07-01 00:46:44,23
seller,2017-07-01 02:06:54,16
buyer,2017-07-01 02:13:07,23
buyer,2017-07-01 02:35:58,24
buyer,2017-07-01 06:34:32,18
buyer,2017-07-01 06:47:07,26
buyer,2017-07-01 10:06:19,23
buyer,2017-07-01 10:27:27,19
buyer,2017-07-01 22:28:22,20
buyer,2017-07-04 00:11:03,23
buyer,2017-07-04 00:58:18,22
seller,2017-07-04 01:59:11,12
buyer,2017-07-04 03:31:33,20
buyer,2017-07-04 06:12:01,26
buyer,2017-07-04 06:22:20,22
buyer,2017-07-05 07:53:24,24
buyer,2017-07-05 23:40:20,21
seller,2017-07-06 00:16:44,10
buyer,2017-07-06 01:19:57,20
seller,2017-07-06 01:29:43,15
buyer,2017-07-06 02:50:14,24
buyer,2017-07-06 05:17:15,25
buyer,2017-07-06 05:35:50,23
seller,2017-07-06 05:46:39,16
buyer,2017-07-06 07:09:22,22
seller,2017-07-06 07:14:26,14
buyer,2017-07-07 03:24:58,20
buyer,2017-07-07 03:40:47,19
buyer,2017-07-07 05:39:01,22
seller,2017-07-07 05:43:52,17
buyer,2017-07-07 06:37:26,25
seller,2017-07-07 09:23:56,14
buyer,2017-07-07 10:23:54,21
buyer,2017-07-07 16:32:18,17
buyer,2017-07-07 23:31:05,29
seller,2017-07-08 00:45:19,12
seller,2017-07-08 01:12:42,11
buyer,2017-07-08 04:17:23,20
buyer,2017-07-08 04:59:25,23
seller,2017-07-08 05:31:08,14
seller,2017-07-08 06:08:53,13
buyer,2017-07-08 11:22:46,21
buyer,2017-07-09 02:33:58,26
buyer,2017-07-09 02:49:37,20
buyer,2017-07-09 04:13:48,18
buyer,2017-07-11 02:38:21,22
buyer,2017-07-11 04:55:28,16
buyer,2017-07-11 05:07:50,23
seller,2017-07-11 05:34:02,17
seller,2017-07-11 05:35:41,15
buyer,2017-07-11 06:00:46,15
seller,2017-07-11 06:25:11,16
seller,2017-07-11 06:29:49,11
buyer,2017-07-11 06:48:56,20
buyer,2017-07-12 00:02:43,15
seller,2017-07-12 01:16:21,15
seller,2017-07-12 01:24:56,15
buyer,2017-07-12 03:00:01,27
seller,2017-07-12 03:52:47,12
seller,2017-07-12 03:58:39,14
buyer,2017-07-12 04:10:55,19
buyer,2017-07-12 07:10:37,24
buyer,2017-07-12 12:14:50,20
seller,2017-07-12 22:10:24,15
buyer,2017-07-13 00:15:16,21
buyer,2017-07-13 00:35:08,19
buyer,2017-07-13 00:51:03,20
buyer,2017-07-13 02:07:01,21
buyer,2017-07-13 02:39:42,22
seller,2017-07-13 03:26:58,16
buyer,2017-07-13 03:48:06,24
seller,2017-07-13 04:42:47,16
buyer,2017-07-13 05:59:43,18
buyer,2017-07-14 01:35:09,26
seller,2017-07-14 01:42:38,14
buyer,2017-07-14 01:49:42,24
seller,2017-07-14 05:23:15,11
buyer,2017-07-14 05:36:26,25
seller,2017-07-14 06:31:46,10
seller,2017-07-14 06:35:57,15
seller,2017-07-14 07:37:05,16
buyer,2017-07-14 07:46:05,22
buyer,2017-07-14 20:40:08,25
buyer,2017-07-14 23:29:12,28
seller,2017-07-14 23:34:31,15
buyer,2017-07-15 01:39:23,20
buyer,2017-07-15 02:11:04,19
buyer,2017-07-15 03:47:31,19
buyer,2017-07-15 04:42:52,17
buyer,2017-07-15 04:47:15,26
buyer,2017-07-15 05:14:12,24
buyer,2017-07-15 10:18:45,14
buyer,2017-07-15 16:13:45,23
buyer,2017-07-16 01:08:52,23
buyer,2017-07-16 03:43:33,22
buyer,2017-07-17 13:26:57,22
buyer,2017-07-17 22:53:49,27
buyer,2017-07-18 00:24:05,28
buyer,2017-07-18 00:33:28,18
seller,2017-07-18 00:46:32,13
seller,2017-07-18 01:25:51,13
seller,2017-07-18 01:33:25,15
seller,2017-07-18 01:45:39,11
buyer,2017-07-18 03:18:31,22
buyer,2017-07-18 03:22:47,19
buyer,2017-07-18 06:12:46,21
seller,2017-07-18 07:01:46,14
buyer,2017-07-18 11:37:26,25
seller,2017-07-18 18:31:16,13
buyer,2017-07-19 01:34:04,20
buyer,2017-07-19 01:47:26,21
buyer,2017-07-19 03:23:50,18
seller,2017-07-19 03:52:39,12
buyer,2017-07-19 04:32:34,22
buyer,2017-07-19 04:42:52,21
seller,2017-07-19 05:12:36,16
buyer,2017-07-19 06:03:52,25
buyer,2017-07-19 06:03:57,22
buyer,2017-07-20 00:04:53,21
buyer,2017-07-20 00:27:42,24
seller,2017-07-20 01:05:43,11
seller,2017-07-20 01:08:43,14
seller,2017-07-20 03:34:32,14
buyer,2017-07-20 03:55:10,23
buyer,2017-07-20 04:01:34,22
buyer,2017-07-20 04:03:09,22
buyer,2017-07-20 05:10:32,20
buyer,2017-07-20 05:20:24,23
buyer,2017-07-20 05:24:01,22
buyer,2017-07-20 05:30:54,23
buyer,2017-07-20 06:23:11,26
buyer,2017-07-20 06:29:18,21
buyer,2017-07-20 07:07:37,21
buyer,2017-07-20 09:12:15,27
buyer,2017-07-20 09:32:41,15
buyer,2017-07-20 13:25:46,21
buyer,2017-07-20 22:40:53,20
buyer,2017-07-21 00:59:06,21
buyer,2017-07-21 02:03:03,24
seller,2017-07-21 03:08:43,15
buyer,2017-07-21 04:18:33,21
buyer,2017-07-21 04:22:40,21
seller,2017-07-21 04:35:49,14
seller,2017-07-21 04:45:15,13
seller,2017-07-21 04:49:43,12
buyer,2017-07-21 05:22:29,24
buyer,2017-07-21 06:03:39,23
buyer,2017-07-21 09:30:35,27
seller,2017-07-21 20:47:04,14
buyer,2017-07-22 01:18:59,21
buyer,2017-07-22 01:25:43,24
buyer,2017-07-22 01:51:37,23
seller,2017-07-22 02:38:35,18
buyer,2017-07-22 02:46:03,28
seller,2017-07-22 03:19:25,14
buyer,2017-07-22 03:34:53,27
buyer,2017-07-22 04:25:08,17
buyer,2017-07-22 04:32:38,22
buyer,2017-07-22 05:09:58,24
seller,2017-07-22 05:43:25,13
seller,2017-07-22 05:57:16,14
buyer,2017-07-22 06:49:27,21
buyer,2017-07-22 07:02:38,19
buyer,2017-07-22 07:53:01,24
buyer,2017-07-22 09:39:12,20
buyer,2017-07-23 00:38:58,25
buyer,2017-07-23 01:38:04,17
buyer,2017-07-23 02:24:27,18
seller,2017-07-24 23:31:23,14
seller,2017-07-25 00:02:17,15
seller,2017-07-25 01:11:15,12
seller,2017-07-25 02:23:36,14
buyer,2017-07-25 02:23:40,19
buyer,2017-07-25 02:47:18,20
buyer,2017-07-25 05:51:35,25
seller,2017-07-25 05:59:42,12
buyer,2017-07-25 23:00:34,24
buyer,2017-07-26 01:47:44,22
buyer,2017-07-26 01:49:53,19
buyer,2017-07-26 04:02:34,23
seller,2017-07-26 04:51:27,14
buyer,2017-07-26 05:20:55,19
buyer,2017-07-26 06:17:49,25
buyer,2017-07-26 07:35:30,21
buyer,2017-07-26 10:47:10,22
buyer,2017-07-26 11:21:31,24
buyer,2017-07-26 13:49:33,22
buyer,2017-07-27 00:28:03,19
buyer,2017-07-27 00:50:43,16
seller,2017-07-27 03:05:23,12
seller,2017-07-27 04:49:29,13
seller,2017-07-27 04:53:21,11
seller,2017-07-27 23:29:02,14
buyer,2017-07-28 00:00:49,15
buyer,2017-07-28 00:59:55,26
seller,2017-07-28 01:36:36,11
buyer,2017-07-28 02:47:06,20
buyer,2017-07-28 03:32:55,20
seller,2017-07-28 03:47:17,12
buyer,2017-07-28 03:53:25,25
buyer,2017-07-28 05:01:20,19
seller,2017-07-28 05:02:27,13
seller,2017-07-28 07:44:31,14
seller,2017-07-28 07:55:40,13
seller,2017-07-28 08:01:58,12
seller,2017-07-28 23:23:07,16
seller,2017-07-29 01:02:56,18
buyer,2017-07-29 04:19:06,23
buyer,2017-07-29 10:16:14,21
buyer,2017-07-30 02:21:17,19
buyer,2017-07-30 06:41:26,22
buyer,2017-07-30 08:50:50,24
buyer,2017-07-31 04:48:19,23
buyer,2017-07-31 23:56:33,23
buyer,2017-08-01 01:30:58,29
buyer,2017-08-01 03:47:24,21
buyer,2017-08-01 06:49:18,21
buyer,2017-08-02 00:04:27,22
buyer,2017-08-02 02:15:22,24
buyer,2017-08-02 04:22:51,27
buyer,2017-08-02 04:41:05,22
buyer,2017-08-02 05:01:52,23
seller,2017-08-02 05:52:32,17
seller,2017-08-02 06:19:23,13
buyer,2017-08-03 00:33:20,20
seller,2017-08-03 01:59:19,16
buyer,2017-08-03 02:49:25,21
seller,2017-08-03 02:52:16,11
buyer,2017-08-03 03:12:16,19
buyer,2017-08-03 04:33:32,21
buyer,2017-08-03 05:38:16,21
seller,2017-08-03 06:22:14,14
buyer,2017-08-03 06:57:52,21
buyer,2017-08-03 07:16:39,17
buyer,2017-08-03 07:25:20,27
buyer,2017-08-03 07:50:01,22
buyer,2017-08-03 08:25:48,24
buyer,2017-08-04 01:52:30,25
buyer,2017-08-04 02:18:19,27
buyer,2017-08-04 02:34:45,26
buyer,2017-08-04 02:36:36,21
buyer,2017-08-04 03:11:38,26
seller,2017-08-04 03:53:13,12
seller,2017-08-04 04:15:50,17
buyer,2017-08-04 06:19:58,24
buyer,2017-08-04 06:23:13,23
buyer,2017-08-05 01:18:27,19
seller,2017-08-05 01:31:58,15
buyer,2017-08-05 02:16:33,26
buyer,2017-08-05 02:18:55,20
seller,2017-08-05 02:24:49,16
seller,2017-08-05 02:55:41,14
seller,2017-08-05 03:13:38,12
seller,2017-08-05 04:14:56,14
buyer,2017-08-05 04:27:23,23
buyer,2017-08-05 11:59:49,26
buyer,2017-08-06 01:51:55,23
buyer,2017-08-06 05:20:43,26
buyer,2017-08-06 15:00:30,21
buyer,2017-08-07 05:15:49,24
buyer,2017-08-07 09:17:50,20
buyer,2017-08-07 22:30:31,19
buyer,2017-08-08 02:05:33,23
buyer,2017-08-08 02:16:49,29
buyer,2017-08-08 02:29:47,24
buyer,2017-08-08 02:43:54,27
buyer,2017-08-08 04:16:13,23
buyer,2017-08-08 04:42:17,24
seller,2017-08-08 05:05:11,11
buyer,2017-08-08 05:25:00,24
buyer,2017-08-08 06:50:48,16
buyer,2017-08-09 00:31:20,24
buyer,2017-08-09 00:59:30,18
buyer,2017-08-09 01:15:16,30
buyer,2017-08-09 01:15:54,26
buyer,2017-08-09 02:04:54,24
buyer,2017-08-09 03:52:26,25
seller,2017-08-09 04:31:21,16
seller,2017-08-09 06:08:19,13
seller,2017-08-09 06:16:56,12
buyer,2017-08-09 06:19:24,23
buyer,2017-08-09 06:35:12,23
buyer,2017-08-09 11:20:17,23
seller,2017-08-09 21:45:35,15
seller,2017-08-09 23:36:51,10
buyer,2017-08-10 00:07:03,25
buyer,2017-08-10 01:48:10,26
buyer,2017-08-10 03:48:47,26
buyer,2017-08-10 04:52:47,27
buyer,2017-08-10 05:38:48,21
buyer,2017-08-10 06:31:47,21
buyer,2017-08-10 06:57:08,25
seller,2017-08-10 07:00:14,11
buyer,2017-08-10 07:04:29,22
buyer,2017-08-10 07:20:42,26
buyer,2017-08-10 09:12:37,29
buyer,2017-08-10 21:41:39,25
buyer,2017-08-11 00:12:22,25
buyer,2017-08-11 01:02:56,20
buyer,2017-08-11 02:00:58,20
buyer,2017-08-11 02:47:40,19
seller,2017-08-11 04:47:18,14
buyer,2017-08-11 05:06:33,22
buyer,2017-08-11 05:11:53,26
buyer,2017-08-11 05:36:15,27
buyer,2017-08-11 06:26:26,26
buyer,2017-08-11 06:30:37,19
seller,2017-08-11 10:26:56,13
buyer,2017-08-11 11:05:07,23
buyer,2017-08-11 11:20:48,20
seller,2017-08-11 23:50:29,15
seller,2017-08-12 01:50:41,13
buyer,2017-08-12 02:59:27,27
seller,2017-08-12 04:52:02,10
buyer,2017-08-12 09:50:54,25
buyer,2017-08-12 12:55:09,21
buyer,2017-08-13 09:02:09,28
buyer,2017-08-14 07:05:57,22
seller,2017-08-14 09:31:49,11
buyer,2017-08-14 10:55:24,20
buyer,2017-08-14 23:27:29,18
seller,2017-08-15 02:09:38,11
buyer,2017-08-15 03:12:13,22
buyer,2017-08-15 05:05:41,23
buyer,2017-08-15 05:07:48,25
buyer,2017-08-15 06:56:48,22
buyer,2017-08-16 00:14:04,24
buyer,2017-08-16 00:58:18,21
seller,2017-08-16 01:54:52,14
seller,2017-08-16 03:20:45,13
seller,2017-08-16 03:50:43,16
seller,2017-08-16 03:52:11,14
seller,2017-08-16 04:04:17,12
seller,2017-08-16 04:59:31,13
buyer,2017-08-16 08:26:49,24
buyer,2017-08-16 10:09:58,20
seller,2017-08-16 22:12:18,12
buyer,2017-08-16 23:38:21,24
buyer,2017-08-17 00:25:53,21
buyer,2017-08-17 01:01:46,22
buyer,2017-08-17 01:55:13,25
seller,2017-08-17 03:13:38,12
buyer,2017-08-17 03:18:41,28
buyer,2017-08-17 03:19:43,25
seller,2017-08-17 04:12:23,15
buyer,2017-08-17 05:58:14,21
buyer,2017-08-17 06:05:27,22
buyer,2017-08-17 10:23:59,26
seller,2017-08-18 01:01:06,14
seller,2017-08-18 01:01:23,12
buyer,2017-08-18 01:44:09,24
buyer,2017-08-18 02:27:03,22
seller,2017-08-18 02:41:06,15
buyer,2017-08-18 03:49:08,21
buyer,2017-08-18 05:11:54,22
buyer,2017-08-18 05:38:01,20
buyer,2017-08-18 05:56:22,23
buyer,2017-08-18 23:27:43,25
buyer,2017-08-19 02:03:37,30
buyer,2017-08-20 00:53:24,26
buyer,2017-08-20 01:19:42,31
seller,2017-08-20 01:53:46,16
buyer,2017-08-20 04:26:21,24
buyer,2017-08-20 08:14:55,21
buyer,2017-08-20 10:12:26,22
buyer,2017-08-21 12:10:33,24
buyer,2017-08-21 22:30:44,23
seller,2017-08-21 22:57:12,15
buyer,2017-08-22 00:35:38,26
seller,2017-08-22 03:52:52,13
buyer,2017-08-22 04:19:48,23
buyer,2017-08-22 04:49:51,21
buyer,2017-08-22 05:05:57,26
buyer,2017-08-22 05:41:55,26
buyer,2017-08-22 07:02:16,24
buyer,2017-08-22 07:52:48,23
buyer,2017-08-22 08:07:05,18
buyer,2017-08-22 22:52:32,23
buyer,2017-08-22 23:12:57,23
buyer,2017-08-23 01:09:48,27
buyer,2017-08-23 01:17:36,27
buyer,2017-08-23 01:45:51,25
buyer,2017-08-23 03:23:59,21
buyer,2017-08-23 03:26:46,25
buyer,2017-08-23 03:39:05,26
buyer,2017-08-23 04:04:23,24
buyer,2017-08-23 05:20:25,28
buyer,2017-08-23 07:02:41,24
seller,2017-08-23 21:55:48,16
buyer,2017-08-24 00:56:51,23
buyer,2017-08-24 01:32:24,24
seller,2017-08-24 02:17:45,9
seller,2017-08-24 04:18:53,14
seller,2017-08-24 04:25:00,14
buyer,2017-08-24 04:45:23,24
buyer,2017-08-24 04:52:09,24
buyer,2017-08-24 05:22:30,21
seller,2017-08-24 05:45:15,14
seller,2017-08-24 05:55:15,13
buyer,2017-08-24 06:12:34,26
seller,2017-08-24 06:58:20,13
seller,2017-08-24 07:04:28,18
buyer,2017-08-24 07:29:42,27
buyer,2017-08-24 10:43:14,24
buyer,2017-08-24 23:37:04,21
buyer,2017-08-25 00:05:36,31
seller,2017-08-25 00:33:34,13
seller,2017-08-25 01:21:20,15
buyer,2017-08-25 02:13:28,23
seller,2017-08-25 02:15:19,16
buyer,2017-08-25 02:21:37,22
seller,2017-08-25 02:57:38,12
seller,2017-08-25 03:00:19,15
buyer,2017-08-25 03:16:47,20
buyer,2017-08-25 03:35:05,22
buyer,2017-08-25 03:41:53,22
buyer,2017-08-25 03:43:51,22
buyer,2017-08-25 05:22:24,22
seller,2017-08-25 05:45:03,14
buyer,2017-08-25 06:33:27,25
buyer,2017-08-25 06:49:26,21
buyer,2017-08-25 10:36:57,23
seller,2017-08-25 20:40:56,12
buyer,2017-08-25 23:33:27,26
seller,2017-08-25 23:38:38,12
buyer,2017-08-26 01:08:00,23
buyer,2017-08-26 01:27:19,26
buyer,2017-08-26 02:15:55,28
buyer,2017-08-26 02:43:38,25
buyer,2017-08-26 02:58:09,20
buyer,2017-08-26 02:59:18,24
seller,2017-08-26 02:59:57,11
seller,2017-08-26 03:16:09,15
buyer,2017-08-26 03:38:11,24
buyer,2017-08-26 04:07:45,22
buyer,2017-08-26 04:44:28,23
buyer,2017-08-26 04:45:43,27
seller,2017-08-26 05:10:23,17
buyer,2017-08-26 05:45:17,19
buyer,2017-08-26 06:18:01,21
buyer,2017-08-26 13:13:33,24
buyer,2017-08-26 21:44:49,23
seller,2017-08-27 02:40:07,14
buyer,2017-08-27 07:36:27,27
buyer,2017-08-29 00:23:26,25
buyer,2017-08-29 00:54:19,25
seller,2017-08-29 02:00:06,14
buyer,2017-08-29 02:21:00,23
buyer,2017-08-29 03:12:12,24
seller,2017-08-29 04:29:31,13
buyer,2017-08-29 04:38:13,16
buyer,2017-08-29 04:42:51,24
buyer,2017-08-29 05:06:42,23
buyer,2017-08-29 05:45:23,23
buyer,2017-08-29 06:23:12,27
buyer,2017-08-29 08:11:17,24
buyer,2017-08-29 11:28:35,18
buyer,2017-08-30 00:52:25,25
buyer,2017-08-30 01:17:33,21
buyer,2017-08-30 01:20:39,25
seller,2017-08-30 01:26:15,14
buyer,2017-08-30 01:27:10,26
buyer,2017-08-30 01:53:54,25
buyer,2017-08-30 01:59:17,25
buyer,2017-08-30 02:02:16,23
seller,2017-08-30 02:25:31,12
buyer,2017-08-30 02:26:15,24
seller,2017-08-30 03:07:30,13
seller,2017-08-30 03:17:55,14
buyer,2017-08-30 03:22:45,25
buyer,2017-08-30 03:48:28,30
buyer,2017-08-30 03:49:14,26
buyer,2017-08-30 03:52:36,30
buyer,2017-08-30 04:01:14,21
seller,2017-08-30 04:10:28,10
seller,2017-08-30 04:43:49,10
seller,2017-08-30 04:58:51,14
seller,2017-08-30 05:19:05,12
buyer,2017-08-30 06:43:59,29
buyer,2017-08-30 23:12:25,27
buyer,2017-08-30 23:12:38,28
buyer,2017-08-30 23:15:03,27
buyer,2017-08-30 23:47:19,21
buyer,2017-08-31 00:03:30,21
seller,2017-08-31 01:38:53,14
buyer,2017-08-31 01:41:08,26
buyer,2017-08-31 01:56:44,26
buyer,2017-08-31 01:57:59,19
buyer,2017-08-31 02:02:43,18
seller,2017-08-31 02:19:24,12
seller,2017-08-31 02:22:32,15
buyer,2017-08-31 03:46:47,23
seller,2017-08-31 03:48:45,7
buyer,2017-08-31 04:23:49,22
buyer,2017-08-31 04:38:03,24
buyer,2017-08-31 05:00:04,25
buyer,2017-08-31 06:32:12,23
buyer,2017-08-31 06:34:33,16
buyer,2017-08-31 09:15:44,20
buyer,2017-08-31 09:49:26,23
buyer,2017-08-31 16:30:36,22
buyer,2017-08-31 21:49:36,24
buyer,2017-08-31 22:18:08,25
buyer,2017-08-31 22:29:22,24
buyer,2017-08-31 22:54:02,21
seller,2017-09-01 00:51:48,15
buyer,2017-09-01 01:17:13,23
buyer,2017-09-01 02:01:14,30
buyer,2017-09-01 04:12:34,25
buyer,2017-09-01 04:41:00,25
buyer,2017-09-01 04:42:56,22
seller,2017-09-01 04:43:31,17
buyer,2017-09-01 04:49:42,24
buyer,2017-09-01 04:52:38,22
seller,2017-09-01 05:02:45,12
buyer,2017-09-01 05:27:22,23
buyer,2017-09-01 05:36:12,23
buyer,2017-09-01 06:29:02,27
buyer,2017-09-01 06:50:41,25
buyer,2017-09-01 08:18:28,26
buyer,2017-09-01 08:18:50,24
buyer,2017-09-01 08:23:19,21
buyer,2017-09-01 12:19:19,24
buyer,2017-09-01 15:39:05,24
buyer,2017-09-01 23:43:00,22
buyer,2017-09-02 00:17:33,20
buyer,2017-09-02 01:19:01,27
seller,2017-09-02 01:59:28,16
buyer,2017-09-02 02:11:29,19
buyer,2017-09-02 03:09:19,28
buyer,2017-09-02 04:56:08,21
buyer,2017-09-02 06:25:36,25
buyer,2017-09-02 06:38:58,29
buyer,2017-09-02 12:48:14,26
seller,2017-09-02 21:25:57,20
buyer,2017-09-03 22:17:16,22
buyer,2017-09-03 23:29:18,25
seller,2017-09-04 03:04:32,11
buyer,2017-09-05 01:28:26,17
buyer,2017-09-05 23:57:36,21
seller,2017-09-06 01:06:48,12
buyer,2017-09-06 01:21:21,20
buyer,2017-09-06 02:17:52,18
buyer,2017-09-06 03:45:37,23
buyer,2017-09-06 04:42:23,23
buyer,2017-09-06 04:55:38,26
buyer,2017-09-06 05:14:48,21
buyer,2017-09-06 05:21:58,28
buyer,2017-09-06 05:42:30,21
seller,2017-09-06 05:47:37,15
buyer,2017-09-06 05:52:05,27
buyer,2017-09-06 06:00:28,27
seller,2017-09-06 10:09:21,18
buyer,2017-09-06 14:21:57,27
buyer,2017-09-06 21:55:01,22
buyer,2017-09-06 23:02:44,21
buyer,2017-09-06 23:10:23,22
seller,2017-09-07 00:29:25,12
buyer,2017-09-07 00:39:34,22
buyer,2017-09-07 00:45:47,23
buyer,2017-09-07 01:35:10,22
buyer,2017-09-07 03:33:33,25
buyer,2017-09-07 05:14:53,24
buyer,2017-09-07 05:25:53,23
buyer,2017-09-07 05:54:18,21
seller,2017-09-07 07:06:28,14
buyer,2017-09-07 07:22:22,25
buyer,2017-09-07 11:24:48,30
buyer,2017-09-07 13:00:34,28
seller,2017-09-07 13:42:59,11
buyer,2017-09-07 14:08:43,19
seller,2017-09-07 14:15:54,13
buyer,2017-09-07 17:48:49,20
buyer,2017-09-07 21:14:33,22
buyer,2017-09-07 23:08:24,27
buyer,2017-09-08 00:27:14,19
buyer,2017-09-08 00:47:56,26
seller,2017-09-08 01:13:41,13
seller,2017-09-08 01:23:23,18
buyer,2017-09-08 01:39:48,29
buyer,2017-09-08 02:23:13,20
buyer,2017-09-08 03:17:37,28
seller,2017-09-08 03:43:01,14
buyer,2017-09-08 04:02:10,21
buyer,2017-09-08 04:34:12,23
seller,2017-09-08 04:34:39,17
buyer,2017-09-08 04:37:49,24
seller,2017-09-08 04:37:49,11
seller,2017-09-08 04:45:28,9
buyer,2017-09-08 04:52:16,24
seller,2017-09-08 05:39:21,14
buyer,2017-09-08 05:54:31,27
buyer,2017-09-08 06:23:09,31
seller,2017-09-08 06:41:04,16
buyer,2017-09-08 08:06:24,22
buyer,2017-09-08 09:08:44,23
buyer,2017-09-08 23:11:54,24
buyer,2017-09-08 23:45:34,21
buyer,2017-09-09 00:25:02,23
seller,2017-09-09 00:58:26,15
seller,2017-09-09 01:09:52,14
buyer,2017-09-09 01:21:46,25
seller,2017-09-09 01:28:15,14
seller,2017-09-09 01:32:22,16
buyer,2017-09-09 01:37:48,22
buyer,2017-09-09 01:52:10,23
buyer,2017-09-09 02:11:24,27
buyer,2017-09-09 02:47:57,17
buyer,2017-09-09 03:14:53,25
seller,2017-09-09 03:22:11,13
buyer,2017-09-09 03:59:59,24
buyer,2017-09-09 05:15:19,21
seller,2017-09-09 05:27:17,14
buyer,2017-09-09 06:09:07,20
buyer,2017-09-09 06:13:27,28
buyer,2017-09-09 07:53:50,26
buyer,2017-09-09 23:34:23,27
buyer,2017-09-10 00:00:40,24
seller,2017-09-10 00:36:02,10
buyer,2017-09-10 01:38:08,24
buyer,2017-09-10 03:50:15,26
buyer,2017-09-10 08:37:15,22
buyer,2017-09-12 01:01:34,22
buyer,2017-09-12 01:05:45,24
seller,2017-09-12 01:18:18,12
seller,2017-09-12 02:15:57,15
buyer,2017-09-12 03:01:10,22
seller,2017-09-12 03:02:56,17
buyer,2017-09-12 03:06:51,23
seller,2017-09-12 03:55:36,11
buyer,2017-09-12 04:45:51,25
seller,2017-09-12 05:18:19,13
seller,2017-09-12 05:19:49,13
buyer,2017-09-12 05:27:29,26
buyer,2017-09-12 06:28:30,25
buyer,2017-09-12 07:57:41,22
buyer,2017-09-12 11:02:39,26
buyer,2017-09-12 13:53:13,30
seller,2017-09-12 23:47:36,15
buyer,2017-09-13 00:11:05,25
buyer,2017-09-13 01:57:32,19
seller,2017-09-13 02:11:35,13
seller,2017-09-13 02:41:36,14
seller,2017-09-13 02:41:57,16
buyer,2017-09-13 03:11:01,24
seller,2017-09-13 03:38:45,19
seller,2017-09-13 03:57:50,15
buyer,2017-09-13 04:03:16,19
buyer,2017-09-13 04:18:44,19
seller,2017-09-13 04:45:24,17
buyer,2017-09-13 05:08:58,22
buyer,2017-09-13 05:24:34,20
seller,2017-09-13 05:26:58,14
buyer,2017-09-13 05:40:21,27
buyer,2017-09-13 06:01:25,26
seller,2017-09-13 07:23:59,14
buyer,2017-09-13 10:04:04,26
buyer,2017-09-13 12:48:04,17
buyer,2017-09-13 23:42:22,27
seller,2017-09-14 00:53:46,17
buyer,2017-09-14 00:57:29,23
buyer,2017-09-14 01:09:52,29
buyer,2017-09-14 01:30:51,24
buyer,2017-09-14 01:33:01,23
seller,2017-09-14 02:00:13,14
buyer,2017-09-14 02:00:56,21
buyer,2017-09-14 02:16:17,22
seller,2017-09-14 02:48:28,12
buyer,2017-09-14 04:41:30,26
buyer,2017-09-14 04:43:18,25
seller,2017-09-14 04:44:54,13
buyer,2017-09-14 05:03:32,23
buyer,2017-09-14 05:08:26,22
buyer,2017-09-14 05:35:00,26
buyer,2017-09-14 07:15:57,25
buyer,2017-09-14 10:28:03,20
buyer,2017-09-14 11:50:48,27
buyer,2017-09-14 16:37:02,23
seller,2017-09-14 20:02:18,16
buyer,2017-09-14 21:20:01,25
buyer,2017-09-14 23:50:42,26
seller,2017-09-15 00:23:47,13
seller,2017-09-15 00:42:46,14
buyer,2017-09-15 01:30:16,24
buyer,2017-09-15 01:50:52,21
seller,2017-09-15 01:55:05,18
seller,2017-09-15 02:03:29,13
seller,2017-09-15 02:45:50,14
seller,2017-09-15 02:46:51,12
seller,2017-09-15 03:16:37,10
buyer,2017-09-15 04:01:33,20
buyer,2017-09-15 04:18:48,23
buyer,2017-09-15 05:10:50,24
buyer,2017-09-15 05:37:35,25
seller,2017-09-15 07:16:52,17
buyer,2017-09-15 09:41:40,24
buyer,2017-09-15 09:51:02,26
seller,2017-09-15 21:21:48,14
buyer,2017-09-15 21:22:30,17
buyer,2017-09-15 22:48:05,22
buyer,2017-09-16 00:22:46,21
seller,2017-09-16 00:23:17,13
seller,2017-09-16 01:15:28,13
buyer,2017-09-16 01:28:17,28
seller,2017-09-16 02:13:30,17
seller,2017-09-16 02:15:24,13
buyer,2017-09-16 02:19:58,23
buyer,2017-09-16 02:53:54,26
buyer,2017-09-16 02:54:32,31
buyer,2017-09-16 03:26:34,24
buyer,2017-09-16 04:21:42,22
